image_path,split,filename,timestamp,clarity_score,turbidity_score,unscoreable_reason,dcp_raw,tenengrad_raw,blue_dom_raw,uicm_raw,dcp_score,tenengrad_score,blue_dom_score,uicm_score,image_w,image_h
data\valid\images\20240314-071001-C4k0193.jpg,valid,20240314-071001-C4k0193.jpg,20240314-071001,16.39,83.61,,49.877,2131.111,0.9291,0.00935,100.0,65.88,82.31,73.81,2560,1440
data\valid\images\20240314-082001-IPC608_8B64_165.jpg,valid,20240314-082001-IPC608_8B64_165.jpg,20240314-082001,20.39,79.61,,40.639,180.282,1.2956,0.00682,86.08,98.49,33.81,88.72,2688,1520
data\valid\images\20240314-115502-IPC608_8B64_165.jpg,valid,20240314-115502-IPC608_8B64_165.jpg,20240314-115502,12.67,87.33,,44.18,233.194,1.1647,0.0073,98.08,97.6,51.13,85.87,2688,1520
data\valid\images\20240314-170702-IPC608_8BC7_166.jpg,valid,20240314-170702-IPC608_8BC7_166.jpg,20240314-170702,33.62,66.38,,33.275,1272.469,1.0755,0.01293,61.11,80.23,62.94,52.75,2688,1520
data\valid\images\20240315-082601-IPC608_8B64_165.jpg,valid,20240315-082601-IPC608_8B64_165.jpg,20240315-082601,15.26,84.74,,42.164,60.003,1.2397,0.00415,91.25,100.0,41.21,100.0,2688,1520
data\valid\images\20240315-134601-IPC608_8B64_165.jpg,valid,20240315-134601-IPC608_8B64_165.jpg,20240315-134601,12.14,87.86,,43.891,98.961,1.2085,0.00421,97.1,99.85,45.34,100.0,2688,1520
data\valid\images\20240316-170501-C4k0193.jpg,valid,20240316-170501-C4k0193.jpg,20240316-170501,17.1,82.9,,47.056,2128.274,0.8996,0.0119,100.0,65.93,86.22,58.81,2560,1440
data\valid\images\20240317-162001-C4k0193.jpg,valid,20240317-162001-C4k0193.jpg,20240317-162001,19.62,80.38,,46.659,2659.534,0.9044,0.01145,100.0,57.05,85.59,61.46,2560,1440
data\valid\images\20240318-073201-IPC608_8BC7_166.jpg,valid,20240318-073201-IPC608_8BC7_166.jpg,20240318-073201,54.7,45.3,,30.154,4092.097,1.0836,0.01717,50.53,33.11,61.87,27.8,2688,1520
data\valid\images\20240318-110001-C4k0193.jpg,valid,20240318-110001-C4k0193.jpg,20240318-110001,21.16,78.84,,46.249,2935.434,0.8996,0.01193,100.0,52.44,86.22,58.66,2560,1440
data\valid\images\20240318-114201-IPC608_8BC7_166.jpg,valid,20240318-114201-IPC608_8BC7_166.jpg,20240318-114201,51.88,48.12,,30.655,3780.862,1.0438,0.01799,52.23,38.31,67.14,23.02,2688,1520
data\valid\images\20240318-115901-IPC608_8BC7_166.jpg,valid,20240318-115901-IPC608_8BC7_166.jpg,20240318-115901,53.16,46.84,,30.165,3927.629,1.0452,0.01769,50.56,35.85,66.95,24.75,2688,1520
data\valid\images\20240318-162001-C4k0193.jpg,valid,20240318-162001-C4k0193.jpg,20240318-162001,21.43,78.57,,46.409,2959.262,0.9033,0.01202,100.0,52.04,85.74,58.14,2560,1440
data\valid\images\20240318-172001-C4k0193.jpg,valid,20240318-172001-C4k0193.jpg,20240318-172001,15.84,84.16,,47.856,1907.415,0.9034,0.01149,100.0,69.62,85.72,61.25,2560,1440
data\valid\images\20240318-174002-C4k0193.jpg,valid,20240318-174002-C4k0193.jpg,20240318-174002,17.62,82.38,,44.602,1477.578,0.8982,0.01807,99.51,76.8,86.41,22.55,2560,1440
data\valid\images\20240318-223036-C4k0193.jpg,valid,20240318-223036-C4k0193.jpg,20240318-223036,56.7,43.3,,12.17,491.331,1.281,0.00803,0.0,93.29,35.75,81.58,2560,1440
data\valid\images\20240318-223036-IPC608_8B64_165.jpg,valid,20240318-223036-IPC608_8B64_165.jpg,20240318-223036,,,dark_frame (mean_lum=16.0 < 20),,,,,,,,,2688,1520
data\valid\images\20240319-003036-IPC608_8B64_165.jpg,valid,20240319-003036-IPC608_8B64_165.jpg,20240319-003036,,,dark_frame (mean_lum=17.2 < 20),,,,,,,,,2688,1520
data\valid\images\20240319-010036-IPC608_8B64_165.jpg,valid,20240319-010036-IPC608_8B64_165.jpg,20240319-010036,,,dark_frame (mean_lum=15.8 < 20),,,,,,,,,2688,1520
data\valid\images\20240320-090502-IPC608_8BC7_166.jpg,valid,20240320-090502-IPC608_8BC7_166.jpg,20240320-090502,55.69,44.31,,28.385,3567.076,1.1848,0.0147,44.53,41.88,48.48,42.35,2688,1520
data\valid\images\20240320-143501-AIPC608UW_10_167.jpg,valid,20240320-143501-AIPC608UW_10_167.jpg,20240320-143501,55.16,44.84,,27.592,1906.946,1.3883,0.01697,41.84,69.63,21.55,29.02,2688,1520
data\valid\images\20240321-083501-IPC608_8B64_165.jpg,valid,20240321-083501-IPC608_8B64_165.jpg,20240321-083501,34.78,65.22,,35.982,651.002,1.3311,0.01493,70.29,90.62,29.11,40.97,2688,1520
data\valid\images\20240321-085901-IPC608_8B64_165.jpg,valid,20240321-085901-IPC608_8B64_165.jpg,20240321-085901,34.28,65.72,,36.309,645.353,1.3243,0.0152,71.4,90.71,30.01,39.43,2688,1520
data\valid\images\20240321-092501-AIPC608UW_10_167.jpg,valid,20240321-092501-AIPC608UW_10_167.jpg,20240321-092501,71.51,28.49,,23.255,2969.433,1.5165,0.01994,27.14,51.87,4.58,11.55,2688,1520
data\valid\images\20240321-092601-IPC608_8B64_165.jpg,valid,20240321-092601-IPC608_8B64_165.jpg,20240321-092601,33.72,66.28,,36.479,644.49,1.3197,0.01485,71.97,90.73,30.63,41.5,2688,1520
data\valid\images\20240321-094401-IPC608_8B64_165.jpg,valid,20240321-094401-IPC608_8B64_165.jpg,20240321-094401,36.0,64.0,,35.934,456.704,1.3828,0.01624,70.13,93.87,22.28,33.32,2688,1520
data\valid\images\20240321-151001-IPC608_8B64_165.jpg,valid,20240321-151001-IPC608_8B64_165.jpg,20240321-151001,37.61,62.39,,34.743,653.62,1.4802,0.01016,66.09,90.58,9.38,69.04,2688,1520
data\valid\images\20240322-113602-IPC608_8BC7_166.jpg,valid,20240322-113602-IPC608_8BC7_166.jpg,20240322-113602,80.74,19.26,,20.418,8672.113,1.1142,0.02073,17.52,0.0,57.83,6.87,2688,1520
data\valid\images\20240323-084401-IPC608_8B64_165.jpg,valid,20240323-084401-IPC608_8B64_165.jpg,20240323-084401,29.21,70.79,,37.859,438.706,1.3593,0.01034,76.65,94.17,25.38,68.0,2688,1520
data\valid\images\20240323-091501-AIPC608UW_10_167.jpg,valid,20240323-091501-AIPC608UW_10_167.jpg,20240323-091501,62.69,37.31,,25.504,2374.299,1.5103,0.01548,34.76,61.82,5.4,37.77,2688,1520
data\valid\images\20240323-102501-AIPC608UW_10_167.jpg,valid,20240323-102501-AIPC608UW_10_167.jpg,20240323-102501,69.42,30.58,,23.639,2970.849,1.4681,0.01944,28.44,51.85,10.99,14.46,2688,1520
data\valid\images\20240323-111801-IPC608_8B64_165.jpg,valid,20240323-111801-IPC608_8B64_165.jpg,20240323-111801,30.96,69.04,,37.766,672.953,1.3469,0.01167,76.34,90.25,27.03,60.2,2688,1520
data\valid\images\20240323-150002-IPC608_8BC7_166.jpg,valid,20240323-150002-IPC608_8BC7_166.jpg,20240323-150002,88.06,11.94,,15.845,10340.396,1.2138,0.01815,2.01,0.0,44.64,22.04,2688,1520
data\valid\images\20240323-153001-AIPC608UW_10_167.jpg,valid,20240323-153001-AIPC608UW_10_167.jpg,20240323-153001,95.55,4.45,,17.848,5988.881,1.5317,0.02299,8.8,1.4,2.56,0.0,2688,1520
data\valid\images\20240323-155501-AIPC608UW_10_167.jpg,valid,20240323-155501-AIPC608UW_10_167.jpg,20240323-155501,91.44,8.56,,17.899,5130.852,1.568,0.02148,8.98,15.74,0.0,2.46,2688,1520
data\valid\images\20240323-162001-AIPC608UW_10_167.jpg,valid,20240323-162001-AIPC608UW_10_167.jpg,20240323-162001,88.46,11.54,,18.013,4685.41,1.6374,0.02048,9.36,23.19,0.0,8.35,2688,1520
data\valid\images\20240323-233036-IPC608_8B64_165.jpg,valid,20240323-233036-IPC608_8B64_165.jpg,20240323-233036,,,dark_frame (mean_lum=15.5 < 20),,,,,,,,,2688,1520
data\valid\images\20240324-084301-IPC608_8BC7_166.jpg,valid,20240324-084301-IPC608_8BC7_166.jpg,20240324-084301,45.03,54.97,,24.809,974.798,0.9298,0.03783,32.41,85.21,82.22,0.0,2688,1520
data\valid\images\20240324-111801-IPC608_8BC7_166.jpg,valid,20240324-111801-IPC608_8BC7_166.jpg,20240324-111801,80.69,19.31,,20.465,8488.392,1.1276,0.02015,17.68,0.0,56.05,10.29,2688,1520
data\valid\images\20240325-091301-IPC608_8B64_165.jpg,valid,20240325-091301-IPC608_8B64_165.jpg,20240325-091301,26.62,73.38,,38.126,238.883,1.3552,0.00843,77.56,97.51,25.92,79.22,2688,1520
data\valid\images\20240325-103201-IPC608_8B64_165.jpg,valid,20240325-103201-IPC608_8B64_165.jpg,20240325-103201,32.26,67.74,,35.924,338.841,1.3962,0.01025,70.09,95.84,20.49,68.52,2688,1520
data\valid\images\20240325-123301-IPC608_8B64_165.jpg,valid,20240325-123301-IPC608_8B64_165.jpg,20240325-123301,29.44,70.56,,37.862,459.563,1.3475,0.01108,76.66,93.82,26.95,63.64,2688,1520
data\valid\images\20240401-100001-IPC608_8BC7_166.jpg,valid,20240401-100001-IPC608_8BC7_166.jpg,20240401-100001,65.57,34.43,,26.21,4918.718,1.1617,0.01599,37.15,19.29,51.53,34.79,2688,1520
data\valid\images\20240404-094701-IPC608_8BC7_166.jpg,valid,20240404-094701-IPC608_8BC7_166.jpg,20240404-094701,53.92,46.08,,30.575,4045.894,1.1009,0.01644,51.96,33.88,59.58,32.12,2688,1520
data\valid\images\20240404-095501-AIPC608UW_10_167.jpg,valid,20240404-095501-AIPC608UW_10_167.jpg,20240404-095501,46.77,53.23,,29.853,1183.143,1.3792,0.01448,49.51,81.72,22.74,43.65,2688,1520
data\valid\images\20240404-095501-IPC608_8BC7_166.jpg,valid,20240404-095501-IPC608_8BC7_166.jpg,20240404-095501,55.78,44.22,,28.732,3851.18,1.1115,0.01652,45.71,37.13,58.17,31.65,2688,1520
data\valid\images\20240404-154501-IPC608_8BC7_166.jpg,valid,20240404-154501-IPC608_8BC7_166.jpg,20240404-154501,55.26,44.74,,29.659,3978.234,1.1126,0.01665,48.85,35.01,58.03,30.88,2688,1520
data\valid\images\20240405-103401-IPC608_8BC7_166.jpg,valid,20240405-103401-IPC608_8BC7_166.jpg,20240405-103401,62.85,37.15,,28.394,5172.494,1.0571,0.01895,44.56,15.05,65.38,17.37,2688,1520
data\valid\images\20240405-120901-IPC608_8BC7_166.jpg,valid,20240405-120901-IPC608_8BC7_166.jpg,20240405-120901,66.41,33.59,,26.655,5371.559,1.0426,0.01995,38.66,11.72,67.29,11.49,2688,1520
data\valid\images\20240405-152001-IPC608_8BC7_166.jpg,valid,20240405-152001-IPC608_8BC7_166.jpg,20240405-152001,66.72,33.28,,26.644,5322.397,1.1295,0.01695,38.63,12.54,55.79,29.09,2688,1520
data\valid\images\20240405-165101-IPC608_8B64_165.jpg,valid,20240405-165101-IPC608_8B64_165.jpg,20240405-165101,30.47,69.53,,36.975,564.994,1.3823,0.00832,73.65,92.06,22.34,79.88,2688,1520
data\valid\images\20240405-170501-AIPC608UW_10_167.jpg,valid,20240405-170501-AIPC608UW_10_167.jpg,20240405-170501,64.1,35.9,,23.76,2152.829,1.4794,0.01713,28.85,65.52,9.49,28.08,2688,1520
data\valid\images\20240406-135001-IPC608_8BC7_166.jpg,valid,20240406-135001-IPC608_8BC7_166.jpg,20240406-135001,70.69,29.31,,25.922,5827.062,1.124,0.01799,36.18,4.11,56.53,22.98,2688,1520
data\valid\images\20240407-140401-IPC608_8B64_165.jpg,valid,20240407-140401-IPC608_8B64_165.jpg,20240407-140401,16.62,83.38,,41.88,116.608,1.2526,0.00575,90.28,99.55,39.5,94.99,2688,1520
data\valid\images\20240407-160601-IPC608_8BC7_166.jpg,valid,20240407-160601-IPC608_8BC7_166.jpg,20240407-160601,19.64,80.36,,40.605,634.077,1.03,0.01355,85.96,90.9,68.97,49.13,2688,1520
data\valid\images\20240410-082501-AIPC608UW_10_167.jpg,valid,20240410-082501-AIPC608UW_10_167.jpg,20240410-082501,34.2,65.8,,34.375,512.68,1.3227,0.0118,64.84,92.93,30.22,59.39,2688,1520
data\valid\images\20240410-114200-Video-AIPC608UW_10_167_frame017.jpg,valid,20240410-114200-Video-AIPC608UW_10_167_frame017.jpg,20240410-114200,50.68,49.32,,30.197,1771.759,1.3401,0.01868,50.67,71.89,27.92,18.97,2560,1440
data\valid\images\20240410-114200-Video-AIPC608UW_10_167_frame018.jpg,valid,20240410-114200-Video-AIPC608UW_10_167_frame018.jpg,20240410-114200,49.07,50.93,,30.67,1652.229,1.3345,0.01829,52.28,73.88,28.67,21.21,2560,1440
data\valid\images\20240410-114200-Video-AIPC608UW_10_167_frame029.jpg,valid,20240410-114200-Video-AIPC608UW_10_167_frame029.jpg,20240410-114200,52.01,47.99,,30.155,2087.662,1.3197,0.01906,50.53,66.61,30.62,16.71,2560,1440
data\valid\images\20240410-114200-Video-AIPC608UW_10_167_frame085.jpg,valid,20240410-114200-Video-AIPC608UW_10_167_frame085.jpg,20240410-114200,51.72,48.28,,29.559,1849.416,1.331,0.01872,48.51,70.59,29.13,18.69,2560,1440
data\valid\images\20240410-114200-Video-AIPC608UW_10_167_frame134.jpg,valid,20240410-114200-Video-AIPC608UW_10_167_frame134.jpg,20240410-114200,51.78,48.22,,30.128,2079.653,1.3045,0.01936,50.44,66.74,32.63,14.95,2560,1440
data\valid\images\20240410-114200-Video-AIPC608UW_10_167_frame151.jpg,valid,20240410-114200-Video-AIPC608UW_10_167_frame151.jpg,20240410-114200,52.59,47.41,,29.516,1956.902,1.3251,0.01945,48.37,68.79,29.91,14.41,2560,1440
data\valid\images\20240410-114200-Video-AIPC608UW_10_167_frame157.jpg,valid,20240410-114200-Video-AIPC608UW_10_167_frame157.jpg,20240410-114200,52.7,47.3,,29.335,1888.428,1.3322,0.01948,47.75,69.94,28.97,14.23,2560,1440
data\valid\images\20240410-120400-Video-AIPC608UW_10_167_frame024.jpg,valid,20240410-120400-Video-AIPC608UW_10_167_frame024.jpg,20240410-120400,61.38,38.62,,27.396,2853.48,1.324,0.022,41.18,53.81,30.05,0.0,2560,1440
data\valid\images\20240410-120400-Video-AIPC608UW_10_167_frame026.jpg,valid,20240410-120400-Video-AIPC608UW_10_167_frame026.jpg,20240410-120400,63.89,36.11,,26.659,3101.562,1.3416,0.02157,38.68,49.66,27.73,1.93,2560,1440
data\valid\images\20240410-120400-Video-AIPC608UW_10_167_frame031.jpg,valid,20240410-120400-Video-AIPC608UW_10_167_frame031.jpg,20240410-120400,63.35,36.65,,26.918,3097.438,1.3392,0.02139,39.56,49.73,28.04,3.03,2560,1440
data\valid\images\20240410-120400-Video-AIPC608UW_10_167_frame035.jpg,valid,20240410-120400-Video-AIPC608UW_10_167_frame035.jpg,20240410-120400,61.89,38.11,,27.369,2890.153,1.3483,0.0213,41.08,53.19,26.84,3.54,2560,1440
data\valid\images\20240410-120400-Video-AIPC608UW_10_167_frame039.jpg,valid,20240410-120400-Video-AIPC608UW_10_167_frame039.jpg,20240410-120400,62.53,37.47,,27.121,3053.18,1.3404,0.02079,40.25,50.47,27.89,6.53,2560,1440
data\valid\images\20240410-120400-Video-AIPC608UW_10_167_frame046.jpg,valid,20240410-120400-Video-AIPC608UW_10_167_frame046.jpg,20240410-120400,62.11,37.89,,27.165,2980.442,1.3222,0.02162,40.39,51.69,30.3,1.68,2560,1440
data\valid\images\20240410-120400-Video-AIPC608UW_10_167_frame048.jpg,valid,20240410-120400-Video-AIPC608UW_10_167_frame048.jpg,20240410-120400,64.12,35.88,,26.128,3072.673,1.3246,0.02174,36.88,50.14,29.97,0.96,2560,1440
data\valid\images\20240410-120400-Video-AIPC608UW_10_167_frame050.jpg,valid,20240410-120400-Video-AIPC608UW_10_167_frame050.jpg,20240410-120400,64.51,35.49,,26.226,3261.821,1.3148,0.02146,37.21,46.98,31.28,2.59,2560,1440
data\valid\images\20240410-120400-Video-AIPC608UW_10_167_frame054.jpg,valid,20240410-120400-Video-AIPC608UW_10_167_frame054.jpg,20240410-120400,63.79,36.21,,26.717,2999.086,1.3529,0.02212,38.88,51.37,26.23,0.0,2560,1440
data\valid\images\20240410-120400-Video-IPC608_8B64_166_frame009.jpg,valid,20240410-120400-Video-IPC608_8B64_166_frame009.jpg,20240410-120400,68.29,31.71,,26.848,7197.646,1.0274,0.0183,39.32,0.0,69.31,21.17,2560,1440
data\valid\images\20240410-120400-Video-IPC608_8B64_166_frame012.jpg,valid,20240410-120400-Video-IPC608_8B64_166_frame012.jpg,20240410-120400,68.67,31.33,,27.433,6636.033,1.0577,0.01892,41.3,0.0,65.3,17.51,2560,1440
data\valid\images\20240410-120400-Video-IPC608_8B64_166_frame016.jpg,valid,20240410-120400-Video-IPC608_8B64_166_frame016.jpg,20240410-120400,68.4,31.6,,28.369,6598.326,1.0534,0.02081,44.48,0.0,65.87,6.38,2560,1440
data\valid\images\20240410-120400-Video-IPC608_8B64_166_frame035.jpg,valid,20240410-120400-Video-IPC608_8B64_166_frame035.jpg,20240410-120400,70.9,29.1,,26.943,6534.859,1.058,0.02157,39.64,0.0,65.26,1.96,2560,1440
data\valid\images\20240410-120400-Video-IPC608_8B64_166_frame038.jpg,valid,20240410-120400-Video-IPC608_8B64_166_frame038.jpg,20240410-120400,71.94,28.06,,26.203,7103.341,1.052,0.02213,37.13,0.0,66.06,0.0,2560,1440
data\valid\images\20240410-120400-Video-IPC608_8B64_166_frame046.jpg,valid,20240410-120400-Video-IPC608_8B64_166_frame046.jpg,20240410-120400,71.79,28.21,,26.149,7428.088,1.0585,0.02123,36.95,0.0,65.19,3.93,2560,1440
data\valid\images\20240410-120501-AIPC608UW_10_167.jpg,valid,20240410-120501-AIPC608UW_10_167.jpg,20240410-120501,66.9,33.1,,25.047,3244.079,1.3437,0.02166,33.21,47.28,27.45,1.41,2688,1520
data\valid\images\20240410-121100-Video-AIPC608UW_10_167_frame011.jpg,valid,20240410-121100-Video-AIPC608UW_10_167_frame011.jpg,20240410-121100,60.46,39.54,,26.923,2544.299,1.3548,0.0205,39.57,58.97,25.98,8.21,2560,1440
data\valid\images\20240410-121100-Video-AIPC608UW_10_167_frame012.jpg,valid,20240410-121100-Video-AIPC608UW_10_167_frame012.jpg,20240410-121100,59.85,40.15,,27.225,2630.933,1.3198,0.02101,40.6,57.53,30.61,5.26,2560,1440
data\valid\images\20240410-121100-Video-AIPC608UW_10_167_frame015.jpg,valid,20240410-121100-Video-AIPC608UW_10_167_frame015.jpg,20240410-121100,60.6,39.4,,26.934,2525.673,1.3667,0.02039,39.61,59.29,24.41,8.9,2560,1440
data\valid\images\20240410-121100-Video-IPC608_8B64_166_frame010.jpg,valid,20240410-121100-Video-IPC608_8B64_166_frame010.jpg,20240410-121100,69.68,30.32,,27.736,6477.885,1.0684,0.02087,42.33,0.0,63.88,6.08,2560,1440
data\valid\images\20240410-121100-Video-IPC608_8B64_166_frame011.jpg,valid,20240410-121100-Video-IPC608_8B64_166_frame011.jpg,20240410-121100,69.58,30.42,,27.753,6494.417,1.0673,0.02078,42.39,0.0,64.02,6.61,2560,1440
data\valid\images\20240410-121100-Video-IPC608_8B64_166_frame013.jpg,valid,20240410-121100-Video-IPC608_8B64_166_frame013.jpg,20240410-121100,68.78,31.22,,28.277,6107.066,1.0654,0.02071,44.16,0.0,64.28,7.03,2560,1440
data\valid\images\20240410-121200-Video-AIPC608UW_10_167_frame002.jpg,valid,20240410-121200-Video-AIPC608UW_10_167_frame002.jpg,20240410-121200,56.97,43.03,,28.989,2419.262,1.3486,0.02068,46.58,61.06,26.8,7.19,2560,1440
data\valid\images\20240410-121200-Video-AIPC608UW_10_167_frame014.jpg,valid,20240410-121200-Video-AIPC608UW_10_167_frame014.jpg,20240410-121200,55.22,44.78,,29.24,2145.329,1.3559,0.02028,47.43,65.64,25.83,9.53,2560,1440
data\valid\images\20240410-121300-Video-IPC608_8B64_166_frame005.jpg,valid,20240410-121300-Video-IPC608_8B64_166_frame005.jpg,20240410-121300,70.36,29.64,,27.074,6622.61,1.0763,0.02013,40.08,0.0,62.84,10.39,2560,1440
data\valid\images\20240410-121400-Video-AIPC608UW_10_167_frame013.jpg,valid,20240410-121400-Video-AIPC608UW_10_167_frame013.jpg,20240410-121400,58.72,41.28,,27.997,2466.218,1.3491,0.02094,43.22,60.28,26.73,5.65,2560,1440
data\valid\images\20240410-121400-Video-AIPC608UW_10_167_frame022.jpg,valid,20240410-121400-Video-AIPC608UW_10_167_frame022.jpg,20240410-121400,58.14,41.86,,28.573,2525.84,1.3376,0.02129,45.17,59.28,28.26,3.58,2560,1440
data\valid\images\20240411-085502-IPC608_8B64_165.jpg,valid,20240411-085502-IPC608_8B64_165.jpg,20240411-085502,24.0,76.0,,38.52,83.059,1.3557,0.00615,78.89,100.0,25.87,92.67,2688,1520
data\valid\images\20240411-085858-IPC608_8B64_165.jpg,valid,20240411-085858-IPC608_8B64_165.jpg,20240411-085858,25.71,74.29,,39.183,221.277,1.293,0.01228,81.14,97.8,34.16,56.61,2688,1520
data\valid\images\20240411-085907-IPC608_8B64_165.jpg,valid,20240411-085907-IPC608_8B64_165.jpg,20240411-085907,25.26,74.74,,38.481,165.608,1.3589,0.00739,78.76,98.73,25.43,85.35,2688,1520
data\valid\images\20240411-085908-IPC608_8B64_165.jpg,valid,20240411-085908-IPC608_8B64_165.jpg,20240411-085908,19.76,80.24,,41.178,146.262,1.2865,0.00769,87.91,99.06,35.01,83.6,2688,1520
data\valid\images\20240411-085918-IPC608_8B64_165.jpg,valid,20240411-085918-IPC608_8B64_165.jpg,20240411-085918,23.28,76.72,,39.178,181.283,1.3245,0.00704,81.12,98.47,29.98,87.4,2688,1520
data\valid\images\20240411-085937-IPC608_8B64_165.jpg,valid,20240411-085937-IPC608_8B64_165.jpg,20240411-085937,24.45,75.55,,38.896,176.588,1.3459,0.00747,80.17,98.55,27.15,84.88,2688,1520
data\valid\images\20240411-090000-IPC608_8B64_165.jpg,valid,20240411-090000-IPC608_8B64_165.jpg,20240411-090000,26.95,73.05,,37.583,230.639,1.3438,0.00833,75.72,97.64,27.43,79.8,2688,1520
data\valid\images\20240411-090002-IPC608_8B64_165.jpg,valid,20240411-090002-IPC608_8B64_165.jpg,20240411-090002,24.12,75.88,,39.315,254.091,1.3164,0.00855,81.59,97.25,31.06,78.54,2688,1520
data\valid\images\20240411-090006-IPC608_8B64_165.jpg,valid,20240411-090006-IPC608_8B64_165.jpg,20240411-090006,28.5,71.5,,38.837,374.078,1.2757,0.0157,79.97,95.25,36.45,36.49,2688,1520
data\valid\images\20240411-090008-IPC608_8B64_165.jpg,valid,20240411-090008-IPC608_8B64_165.jpg,20240411-090008,29.38,70.62,,37.672,351.465,1.3126,0.01304,76.02,95.63,31.57,52.09,2688,1520
data\valid\images\20240411-090012-IPC608_8B64_165.jpg,valid,20240411-090012-IPC608_8B64_165.jpg,20240411-090012,31.27,68.73,,37.695,538.608,1.3069,0.01497,76.09,92.5,32.32,40.78,2688,1520
data\valid\images\20240411-090018-IPC608_8B64_165.jpg,valid,20240411-090018-IPC608_8B64_165.jpg,20240411-090018,34.52,65.48,,37.367,1043.427,1.2209,0.01929,74.98,84.06,43.69,15.36,2688,1520
data\valid\images\20240411-090026-IPC608_8B64_165.jpg,valid,20240411-090026-IPC608_8B64_165.jpg,20240411-090026,26.17,73.83,,38.385,385.722,1.3253,0.00836,78.43,95.05,29.88,79.62,2688,1520
data\valid\images\20240411-090036-IPC608_8B64_165.jpg,valid,20240411-090036-IPC608_8B64_165.jpg,20240411-090036,30.36,69.64,,38.075,419.383,1.3158,0.01491,77.38,94.49,31.14,41.15,2688,1520
data\valid\images\20240411-090046-IPC608_8B64_165.jpg,valid,20240411-090046-IPC608_8B64_165.jpg,20240411-090046,33.38,66.62,,36.488,597.975,1.2881,0.01611,72.0,91.51,34.81,34.06,2688,1520
data\valid\images\20240411-090056-IPC608_8B64_165.jpg,valid,20240411-090056-IPC608_8B64_165.jpg,20240411-090056,27.0,73.0,,38.001,259.91,1.3603,0.00838,77.13,97.16,25.26,79.52,2688,1520
data\valid\images\20240411-090057-IPC608_8B64_165.jpg,valid,20240411-090057-IPC608_8B64_165.jpg,20240411-090057,25.59,74.41,,38.696,253.567,1.3378,0.00866,79.49,97.26,28.23,77.9,2688,1520
data\valid\images\20240411-090132-IPC608_8B64_165.jpg,valid,20240411-090132-IPC608_8B64_165.jpg,20240411-090132,27.61,72.39,,37.069,301.079,1.3243,0.00854,73.97,96.47,30.01,78.6,2688,1520
data\valid\images\20240411-090145-IPC608_8B64_165.jpg,valid,20240411-090145-IPC608_8B64_165.jpg,20240411-090145,31.88,68.12,,37.881,1201.67,1.3135,0.01049,76.72,81.42,31.45,67.11,2688,1520
data\valid\images\20240411-090147-IPC608_8B64_165.jpg,valid,20240411-090147-IPC608_8B64_165.jpg,20240411-090147,26.52,73.48,,39.185,457.89,1.3439,0.00934,81.15,93.85,27.42,73.86,2688,1520
data\valid\images\20240411-090213-IPC608_8B64_165.jpg,valid,20240411-090213-IPC608_8B64_165.jpg,20240411-090213,31.08,68.92,,36.433,768.486,1.3096,0.00966,71.82,88.66,31.96,72.01,2688,1520
